verdict,group,path,bytes,class,purpose,sha256,evidence,referencers,git,backup,risk,approved,status
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Fruit_Tree_01_pears.fbx,893696,StaticMesh,模型 / 几何,48c0aedc2158ad60a91d0a71cf0ff85b7c9002e5ee66a8217f4defed16ed434f,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Fruit_Tree_01_pears.uasset,612732,StaticMesh,模型 / 几何,6db1c2aaafd119ab54c5e16c75e8de64600790828d3f25d496abf40adc700a5e,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Fruit_Tree_01_plums.fbx,849872,StaticMesh,模型 / 几何,01c53d0202621fe6ef8bb37c3341e72db08824508a625778c3680a3fc8722c66,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Fruit_Tree_01_plums.uasset,590216,StaticMesh,模型 / 几何,8cbe767105d0ee617e7d53efa94ff91dc89c88fce6c48299a8df43467f7deaf4,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Fruit_Tree_01_stump.fbx,48576,StaticMesh,模型 / 几何,fcfd9cde5b9d78fdd6eb8d2c78795eb648049518fda2ab128089d5f07dedcf2d,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Fruit_Tree_01_stump.uasset,123259,StaticMesh,模型 / 几何,367e1a173f73db8555a13a65d1998e9a9886c42cda85e87be0411b7a666f70d2,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_dead.fbx,588224,StaticMesh,模型 / 几何,175b3019d90a71e069db7a743252db03012b2f9aeee215109d6b73d15cbe9e59,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_dead.uasset,412510,StaticMesh,模型 / 几何,db3fd23dee7ca8150c2ab3cde96bbb0d6f61ea067e0efdbbdc5b531752be7425,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_dead_cut.fbx,285296,StaticMesh,模型 / 几何,7284e0b109820c28e000ed6fd2548e007ef56058e9db52ee752b955036724a88,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_dead_cut.uasset,257858,StaticMesh,模型 / 几何,db1b6be23c6f8322e37d83124775d310e455474b51a8a2a4db9045209a567156,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_green.fbx,384608,StaticMesh,模型 / 几何,4d0f51137d415241d01aa9ed79d6586a3ead36511ebb45295c5c577600a35424,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_green.uasset,291316,StaticMesh,模型 / 几何,40719c6f6877c8927fed7b0320cd17fc80d506b5af78b79e8559822a149ecc37,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_green_cut.fbx,169072,StaticMesh,模型 / 几何,d7ec2a863bd27050a920596f85722fc91568b2dd513d0645f90158316e2bcc38,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_green_cut.uasset,187808,StaticMesh,模型 / 几何,214650f9dcc735183e36898c595892692dff48ae915e1066345f388936486150,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_logs.fbx,172736,StaticMesh,模型 / 几何,1b11b80d6295e9f87199d7d23cebd9b561b5cc5ac74f28bd85edbb994ca6abac,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_logs.uasset,187340,StaticMesh,模型 / 几何,690ed468124778ebb4b2c90a5d2f704d1014bf3cc7db4c7df59187886a1a7ea4,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_stump.fbx,50448,StaticMesh,模型 / 几何,662d740db66c981f74958c9ecc6a7369abde879acc7279519ee13893bffca7ae,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Meshes/Trees/SM_Pine_Tree_03_stump.uasset,125628,StaticMesh,模型 / 几何,99a36844de50079b2f48e5d95973e9e72e4f0138b3267c8b6fa01134df7fa460,"outside conservative runtime, tests and authoring dependency closure",/Game/Polytope_Studio/Nature_Free/Maps/Free_Nature_Display,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Basil_01.png,144996,Texture2D,材质 / 纹理,93e65aba42191cdb53f4f35b27974f9e729fd11c264b10cfe66a4c2c4be87fd9,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Basil_01.uasset,152218,Texture2D,材质 / 纹理,22a8a130e4f8abc426948ded9edbd933384e5d99cf74323de01038f21a4a2018,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Birch_Leaf_01.png,42828,Texture2D,材质 / 纹理,b5f62e5c3d279dd190d9787b4faa145f938ea83dbeb0c222ffea83351b26dc7c,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Birch_Leaf_01.uasset,44954,Texture2D,材质 / 纹理,cafce693f5c19d40028c3aa48008be22dad461f8d65ab07b696c1bd424b4ec9b,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Birch_Tree_01.png,693114,Texture2D,材质 / 纹理,f58aa7f8437be3f269038a5b89b3efe56a01f6fa4f7677992c27f17edd36bd12,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Birch_Tree_01.uasset,667928,Texture2D,材质 / 纹理,94930c5206cfdf2e89e50c1bd012a4fc9bcf950e9b86ec6df3ef4a06ffd2b636,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Buxus_01.png,426474,Texture2D,材质 / 纹理,aabe2620d26b1e8a9cc2b6e564dd4f10266175fc029d8d926fa54eb0e063c7a9,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Buxus_01.uasset,446294,Texture2D,材质 / 纹理,18f46d899d2b155f1a7ae3125a94f68a9d98edce2170af2e3866b5ce298e3ea2,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Cabbage_01.png,181845,Texture2D,材质 / 纹理,7e9a6025a8e5d312480318611030c9984f0782ee456ebbeff16042bbe4554c7a,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Cabbage_01.uasset,172419,Texture2D,材质 / 纹理,5955a76f7c8f33b7b46e54f54b69c9d5fd1a9cfb324332bf5a5228652f59167c,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Carrot_01.png,86999,Texture2D,材质 / 纹理,a3fba78df2371682cc1ea2b07917f248962de9d6d94dd10c8ea859aa43842c04,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Carrot_01.uasset,88920,Texture2D,材质 / 纹理,ce5a08bb1d9ddf2e30db95f9a222d1689fd874a9c97206c8491094ba7eb48152,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Cattail_01.png,144245,Texture2D,材质 / 纹理,f2bdd0c772cf5a90fa68ca54ef0bc734cc00afb2b4e855f8d2d7ded5898fa1b0,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Cattail_01.uasset,144777,Texture2D,材质 / 纹理,b5c17018e1cf57ea66e84a559cf3d239127acf5ee3de4b7d3e6fc07ba3aca1e8,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Chamomile_01.png,291554,Texture2D,材质 / 纹理,b6beb45e848422e45c4964e6105343036d09037c64dfd9838e2e1a1654283041,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Chamomile_01.uasset,281202,Texture2D,材质 / 纹理,460105dde0e6784a34898def5edb2e8e748364a4c580b1d5db4c633c5d8406cf,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Clover_01.png,148196,Texture2D,材质 / 纹理,4f590efc5e7d0ea88ef44e40df283f0766cf32be28ec6a3d505bd43dbf99555c,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Clover_01.uasset,148721,Texture2D,材质 / 纹理,b23808ad6716f904612042efd13e4553371baf1c9c382ed22c26c0685f7119fd,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Crocuses_01.png,106943,Texture2D,材质 / 纹理,f3719e366c23663c599fbac2bd24171ae95543b2e9c4f5964fb7405b10a095af,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Crocuses_01.uasset,107595,Texture2D,材质 / 纹理,9a75e26dbb610d319c64255b12c1fe52a77004f162d60bbb1eed8ba4dcd210f3,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Crocuses_02.png,104062,Texture2D,材质 / 纹理,9526248cde3a0362257e2ff18dbba5d5322a9ac0eb59d4b3438c389698d8735e,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Crocuses_02.uasset,105987,Texture2D,材质 / 纹理,2d50456870179c945bb51a83364b0e1f776f9835bde2498af9abe75e46cb602b,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Crocuses_03.png,85784,Texture2D,材质 / 纹理,d600a8d7cd693cc190b8eb214bf1a6f0ad93ae5f70e2ba84116a1e2ce3352667,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Crocuses_03.uasset,88342,Texture2D,材质 / 纹理,227a6fd6efda79f7523f8984e4c1702f7eeecd546d3eea10cdf92be654ccd573,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
建议删除,Content/Polytope_Studio/Nature_Free,Content/Polytope_Studio/Nature_Free/Textures/PT_Daisy_01.png,124403,Texture2D,材质 / 纹理,099c6bded2d383f43b78a2b5acbeca7763b78e63a4babbf5f67deddbbfce6f6c,"outside conservative runtime, tests and authoring dependency closure",,ignored,external local archive + SHA-256 manifest required,中,NO,已删除
